Geneid	SRR5364318
ENSMUSG00000083715	0
ENSMUSG00000080223	0
ENSMUSG00000133530	0
ENSMUSG00000083009	0
ENSMUSG00000140994	2
ENSMUSG00000082687	0
ENSMUSG00000125353	0
ENSMUSG00000085401	15
ENSMUSG00000131817	0
ENSMUSG00000083643	0
ENSMUSG00000131802	0
ENSMUSG00000086941	0
ENSMUSG00000131228	0
ENSMUSG00000080709	0
ENSMUSG00000128723	0
ENSMUSG00000083702	0
ENSMUSG00000128765	0
ENSMUSG00000084067	59
ENSMUSG00000129910	20
ENSMUSG00000082314	0
ENSMUSG00000141786	0
ENSMUSG00000082112	1
ENSMUSG00000137808	0
ENSMUSG00000081949	0
ENSMUSG00000082376	0
ENSMUSG00000137587	0
ENSMUSG00000083111	39
ENSMUSG00000125401	0
ENSMUSG00000082377	1
ENSMUSG00000125484	1
ENSMUSG00000082343	0
ENSMUSG00000122694	0
ENSMUSG00000085103	0
ENSMUSG00000131269	0
ENSMUSG00000086882	0
ENSMUSG00000124547	5
ENSMUSG00000082307	0
ENSMUSG00000134405	0
ENSMUSG00000083528	0
ENSMUSG00000130999	7
ENSMUSG00000081992	0
ENSMUSG00000087635	0
ENSMUSG00000128045	6
ENSMUSG00000074930	0
ENSMUSG00000134917	0
ENSMUSG00000081434	0
ENSMUSG00000082884	2
ENSMUSG00000143474	0
ENSMUSG00000085938	0
ENSMUSG00000128571	0
ENSMUSG00000086699	0
ENSMUSG00000124034	0
ENSMUSG00000081413	0
ENSMUSG00000084802	2
ENSMUSG00000108908	0
ENSMUSG00000127884	0
ENSMUSG00000120769	0
ENSMUSG00000141138	0
ENSMUSG00002076042	0
ENSMUSG00000084071	2
ENSMUSG00000123620	3
ENSMUSG00000123743	2
ENSMUSG00000085680	7
ENSMUSG00000080846	0
ENSMUSG00000054510	2
ENSMUSG00000074912	6
ENSMUSG00000079499	147
ENSMUSG00000085135	2
ENSMUSG00000085438	28407
ENSMUSG00000085911	15
ENSMUSG00000085950	9
ENSMUSG00000086129	43
ENSMUSG00000086555	65
ENSMUSG00000086823	0
ENSMUSG00000087017	15
ENSMUSG00000087056	35
ENSMUSG00000087158	0
ENSMUSG00000087382	0
ENSMUSG00000100303	45
ENSMUSG00000102816	5
ENSMUSG00000114963	0
ENSMUSG00000120369	219
ENSMUSG00000121211	2
ENSMUSG00000123647	1
ENSMUSG00000125010	0
ENSMUSG00000125281	0
ENSMUSG00000126434	1
ENSMUSG00000127027	0
ENSMUSG00000128167	2
ENSMUSG00000137503	18
ENSMUSG00000137773	43
ENSMUSG00000138928	1
ENSMUSG00000140534	0
ENSMUSG00000087187	0
ENSMUSG00000085141	0
ENSMUSG00000121034	0
ENSMUSG00000120508	0
ENSMUSG00000086007	0
ENSMUSG00000085862	104
ENSMUSG00000085599	7
ENSMUSG00000087624	19
ENSMUSG00000087461	59
ENSMUSG00000087539	3
ENSMUSG00000085582	0
ENSMUSG00000102196	4
ENSMUSG00000087508	217
ENSMUSG00000084829	0
ENSMUSG00000086710	0
ENSMUSG00000087203	4
ENSMUSG00000085319	7
ENSMUSG00000092353	5
ENSMUSG00000085015	2
ENSMUSG00000087293	4
ENSMUSG00000070461	467
ENSMUSG00000143821	5
ENSMUSG00000130155	0
ENSMUSG00000123404	1
ENSMUSG00000126005	35
ENSMUSG00000132772	3
ENSMUSG00000132811	92
ENSMUSG00000127901	0
ENSMUSG00000125747	0
ENSMUSG00000083993	0
ENSMUSG00000084033	11
ENSMUSG00000136104	3
ENSMUSG00000141020	0
ENSMUSG00000141057	0
ENSMUSG00000120292	3
ENSMUSG00000139483	0
ENSMUSG00000126446	0
ENSMUSG00002075206	2
ENSMUSG00000098024	52
ENSMUSG00000074846	0
ENSMUSG00000144230	0
ENSMUSG00000081894	0
ENSMUSG00000098896	6
ENSMUSG00002076437	0
ENSMUSG00002076743	0
ENSMUSG00002076573	0
ENSMUSG00000121869	20
ENSMUSG00000083425	0
ENSMUSG00000074981	0
ENSMUSG00000100156	0
ENSMUSG00000131061	1
ENSMUSG00000131102	1
ENSMUSG00000131225	0
ENSMUSG00000081258	0
ENSMUSG00000130199	0
ENSMUSG00000143978	0
ENSMUSG00000087226	1
ENSMUSG00000087225	0
ENSMUSG00000085218	75
ENSMUSG00000105886	0
ENSMUSG00002076583	0
ENSMUSG00000134098	0
ENSMUSG00000134206	0
ENSMUSG00000134173	1
ENSMUSG00000134245	0
ENSMUSG00000122207	1
ENSMUSG00000122254	1
ENSMUSG00000142115	5
ENSMUSG00000142159	3
ENSMUSG00000085737	3
ENSMUSG00000081480	0
ENSMUSG00000086192	3
ENSMUSG00000090157	0
ENSMUSG00000099075	0
ENSMUSG00002076731	0
ENSMUSG00000144241	0
ENSMUSG00000119688	1
ENSMUSG00000119104	6
ENSMUSG00000086216	3
ENSMUSG00000066068	3
ENSMUSG00000092765	0
ENSMUSG00000092807	1
ENSMUSG00000026822	122
ENSMUSG00000121260	16
ENSMUSG00000132031	0
ENSMUSG00000126783	0
ENSMUSG00000138353	0
ENSMUSG00000142784	1
ENSMUSG00000142742	2
ENSMUSG00000142501	29
ENSMUSG00000142420	24
ENSMUSG00000132580	7
ENSMUSG00000126962	0
ENSMUSG00000126923	6
ENSMUSG00000127004	1
ENSMUSG00000010492	60
ENSMUSG00000098824	0
ENSMUSG00000122084	2
ENSMUSG00000077518	0
ENSMUSG00000122867	0
ENSMUSG00000128497	0
ENSMUSG00000133518	0
ENSMUSG00000082786	0
ENSMUSG00000121225	115
ENSMUSG00000083397	31
ENSMUSG00000134360	2
ENSMUSG00000125248	0
ENSMUSG00000098505	0
ENSMUSG00000118593	3
ENSMUSG00000121871	234
ENSMUSG00000085028	0
ENSMUSG00000089612	0
ENSMUSG00000088378	15
ENSMUSG00000132465	0
ENSMUSG00000132429	0
ENSMUSG00000121257	0
ENSMUSG00000132508	0
ENSMUSG00000085182	20
ENSMUSG00002076685	0
ENSMUSG00000075312	37
ENSMUSG00000115996	0
ENSMUSG00000128795	0
ENSMUSG00000115973	0
ENSMUSG00000142627	0
ENSMUSG00000084696	2
ENSMUSG00000038751	2
ENSMUSG00000027579	13
ENSMUSG00000137288	0
ENSMUSG00000137691	1
ENSMUSG00000137727	0
ENSMUSG00000139488	4
ENSMUSG00000132796	0
ENSMUSG00000132756	0
ENSMUSG00000130495	2
ENSMUSG00000133734	5
ENSMUSG00000087004	2
ENSMUSG00000088491	0
ENSMUSG00000085946	4
ENSMUSG00000143014	0
ENSMUSG00000140244	4
ENSMUSG00000123148	0
ENSMUSG00000123181	64
ENSMUSG00000136660	0
ENSMUSG00000123359	0
ENSMUSG00000135461	34
ENSMUSG00000127966	0
ENSMUSG00000143466	3
ENSMUSG00000085498	13
ENSMUSG00000074805	0
ENSMUSG00000082097	0
ENSMUSG00000081888	13
ENSMUSG00000086637	1
ENSMUSG00000086411	0
ENSMUSG00000120957	3
ENSMUSG00000134065	0
ENSMUSG00002075024	0
ENSMUSG00000141006	0
ENSMUSG00000134535	2
ENSMUSG00000134573	0
ENSMUSG00000142593	0
ENSMUSG00000118526	0
ENSMUSG00000142012	0
ENSMUSG00000087648	4
ENSMUSG00000131424	0
ENSMUSG00000134129	7
ENSMUSG00002076062	0
ENSMUSG00000093752	4
ENSMUSG00000133716	19
ENSMUSG00000139581	0
ENSMUSG00000139543	27
ENSMUSG00000074576	177
ENSMUSG00000083342	0
ENSMUSG00000131980	0
ENSMUSG00000139513	1
ENSMUSG00000086783	0
ENSMUSG00000081591	0
ENSMUSG00000075380	0
ENSMUSG00000070943	0
ENSMUSG00000055838	0
ENSMUSG00000075379	0
ENSMUSG00000081737	0
ENSMUSG00000081174	0
ENSMUSG00000083361	0
ENSMUSG00000124950	0
ENSMUSG00000086114	0
ENSMUSG00000141538	1
ENSMUSG00000135661	0
ENSMUSG00000128695	44
ENSMUSG00000128734	1
ENSMUSG00000121504	602
ENSMUSG00000055897	3
ENSMUSG00000136590	0
ENSMUSG00000135751	0
ENSMUSG00000057047	0
ENSMUSG00000134642	1
ENSMUSG00000109931	6
ENSMUSG00000080789	0
ENSMUSG00000139237	1
ENSMUSG00000139202	0
ENSMUSG00000085036	0
ENSMUSG00002074943	1
ENSMUSG00000137917	0
ENSMUSG00002075190	0
ENSMUSG00000082339	0
ENSMUSG00000087267	0
ENSMUSG00000074807	145
ENSMUSG00000090248	26
ENSMUSG00000079051	36
ENSMUSG00000087151	25
ENSMUSG00000130670	2
ENSMUSG00000086652	8
ENSMUSG00000082274	34
ENSMUSG00000121866	94
ENSMUSG00000136402	1
ENSMUSG00000136358	2
ENSMUSG00000077714	4
ENSMUSG00000084837	0
ENSMUSG00000081450	0
ENSMUSG00000082313	1
ENSMUSG00000083674	0
ENSMUSG00002076136	0
ENSMUSG00000100860	2
ENSMUSG00000092283	0
ENSMUSG00000128719	0
ENSMUSG00000125792	0
ENSMUSG00000132987	1
ENSMUSG00000078957	0
ENSMUSG00000098765	0
ENSMUSG00000143084	0
ENSMUSG00000137421	1
ENSMUSG00000085385	408
ENSMUSG00000065362	0
ENSMUSG00000064995	0
ENSMUSG00000137006	0
ENSMUSG00000044349	49327
ENSMUSG00000136710	0
ENSMUSG00000136670	0
ENSMUSG00000125910	4
ENSMUSG00000135970	8
ENSMUSG00000086496	554
ENSMUSG00000140651	0
ENSMUSG00000134460	0
ENSMUSG00000134581	0
ENSMUSG00000134423	0
ENSMUSG00000133795	0
ENSMUSG00000079000	0
ENSMUSG00000132936	0
ENSMUSG00000082079	1
ENSMUSG00000126635	1
ENSMUSG00000139485	1
ENSMUSG00000083097	165
ENSMUSG00000027481	8
ENSMUSG00000118490	0
ENSMUSG00000096084	0
ENSMUSG00000133050	0
ENSMUSG00000133094	0
ENSMUSG00000081013	0
ENSMUSG00000133136	0
ENSMUSG00000027484	4
ENSMUSG00000122265	0
ENSMUSG00000067998	0
ENSMUSG00000083732	5
ENSMUSG00000122186	0
ENSMUSG00000067996	0
ENSMUSG00000122225	49
ENSMUSG00000128311	1
ENSMUSG00000128346	0
ENSMUSG00000085766	2
ENSMUSG00000086560	2
ENSMUSG00000085693	0
ENSMUSG00000086425	1
ENSMUSG00000128341	9
ENSMUSG00000084383	29
ENSMUSG00000083796	1
ENSMUSG00000118741	0
ENSMUSG00000089513	0
ENSMUSG00002075528	0
ENSMUSG00000099320	0
ENSMUSG00000118563	1
ENSMUSG00000087028	8
ENSMUSG00000078202	15
ENSMUSG00000103217	1
ENSMUSG00000064919	13
ENSMUSG00000006469	9
ENSMUSG00000089953	0
ENSMUSG00000036731	207
ENSMUSG00000044628	2759
ENSMUSG00000115018	0
ENSMUSG00000115074	0
ENSMUSG00000078201	71
ENSMUSG00000085830	316
ENSMUSG00000124529	26
ENSMUSG00002075003	2
ENSMUSG00000144051	6
ENSMUSG00000120059	21
ENSMUSG00000104741	0
ENSMUSG00000127263	2
ENSMUSG00000120226	23
ENSMUSG00000103532	42
ENSMUSG00000103009	0
ENSMUSG00000087528	251
ENSMUSG00000056738	37
ENSMUSG00000085485	0
ENSMUSG00000144283	0
ENSMUSG00000065057	1
ENSMUSG00000086821	0
ENSMUSG00000087219	0
ENSMUSG00002075392	0
ENSMUSG00000075256	410
ENSMUSG00000042854	190
ENSMUSG00000008200	2826
ENSMUSG00000055632	10
ENSMUSG00000027460	4
ENSMUSG00000039787	305
ENSMUSG00000026883	6815
ENSMUSG00000074743	606
ENSMUSG00000037014	87
ENSMUSG00000026773	1448
ENSMUSG00000054580	51
ENSMUSG00000026872	2983
ENSMUSG00000033955	1320
ENSMUSG00000027654	124
ENSMUSG00000075023	14
ENSMUSG00000039678	1461
ENSMUSG00000027207	607
ENSMUSG00000039117	1446
ENSMUSG00000026939	471
ENSMUSG00000027304	2166
ENSMUSG00000074594	0
ENSMUSG00000078905	78
ENSMUSG00000015093	0
ENSMUSG00000033368	0
ENSMUSG00000026832	10
ENSMUSG00000027398	6
ENSMUSG00000027072	0
ENSMUSG00000040154	0
ENSMUSG00000026940	5
ENSMUSG00000027482	0
ENSMUSG00000034552	1
ENSMUSG00000026874	25
ENSMUSG00000118663	329
ENSMUSG00000078876	2
ENSMUSG00000026835	4
ENSMUSG00000002458	157
ENSMUSG00000055882	5
ENSMUSG00000078129	31
ENSMUSG00000044249	0
ENSMUSG00000042845	2
ENSMUSG00000002100	1047
ENSMUSG00000017817	20
ENSMUSG00000026960	524
ENSMUSG00000026965	2743
ENSMUSG00000026819	2841
ENSMUSG00000002109	457
ENSMUSG00000027312	5432
ENSMUSG00000040794	2176
ENSMUSG00000023216	7
ENSMUSG00000026893	321
ENSMUSG00000016921	7115
ENSMUSG00000067786	2890
ENSMUSG00000027333	1991
ENSMUSG00000070544	5064
ENSMUSG00000032869	1118
ENSMUSG00000052155	757
ENSMUSG00000051730	507
ENSMUSG00000036792	2037
ENSMUSG00000036641	323
ENSMUSG00000068479	771
ENSMUSG00000111747	0
ENSMUSG00000027368	12
ENSMUSG00000074681	4
ENSMUSG00000045822	127
ENSMUSG00000027540	1342
ENSMUSG00000074766	161
ENSMUSG00000035295	28
ENSMUSG00000046854	119
ENSMUSG00000039849	345
ENSMUSG00000015619	61
ENSMUSG00000027443	0
ENSMUSG00000062175	8
ENSMUSG00000074872	176
ENSMUSG00000027420	31
ENSMUSG00000039483	853
ENSMUSG00000056436	1
ENSMUSG00000034738	186
ENSMUSG00000027427	1398
ENSMUSG00000048038	205
ENSMUSG00000027496	13
ENSMUSG00000059540	1047
ENSMUSG00000026664	3955
ENSMUSG00000041644	12
ENSMUSG00000026826	1719
ENSMUSG00000027505	2
ENSMUSG00000039671	4644
ENSMUSG00000027524	193
ENSMUSG00000009614	498
ENSMUSG00000027102	1
ENSMUSG00000002718	3210
ENSMUSG00000027650	890
ENSMUSG00000026657	1945
ENSMUSG00000074646	55
ENSMUSG00000026840	281
ENSMUSG00000035109	423
ENSMUSG00000035877	3831
ENSMUSG00000027639	947
ENSMUSG00000016253	732
ENSMUSG00000035236	4325
ENSMUSG00000045794	1
ENSMUSG00000027217	335
ENSMUSG00000026988	406
ENSMUSG00000027274	851
ENSMUSG00000070880	20750
ENSMUSG00000026843	1520
ENSMUSG00000027075	7
ENSMUSG00000006418	2664
ENSMUSG00000026712	216
ENSMUSG00000037727	2
ENSMUSG00000027573	1811
ENSMUSG00000026839	727
ENSMUSG00000062124	0
ENSMUSG00000014355	4448
ENSMUSG00000026942	604
ENSMUSG00000075104	0
ENSMUSG00000015090	35453
ENSMUSG00000027490	54
ENSMUSG00000017858	1080
ENSMUSG00000048222	793
ENSMUSG00000000308	6340
ENSMUSG00000014959	2288
ENSMUSG00000038990	1179
ENSMUSG00000039834	997
ENSMUSG00000037279	0
ENSMUSG00000027341	992
ENSMUSG00000076441	397
ENSMUSG00000044364	177
ENSMUSG00000043909	3306
ENSMUSG00000027611	62
ENSMUSG00000027642	4470
ENSMUSG00000027655	544
ENSMUSG00000038400	646
ENSMUSG00000002728	1006
ENSMUSG00000075176	0
ENSMUSG00000039463	1682
ENSMUSG00000026885	529
ENSMUSG00000027355	2
ENSMUSG00000026976	17
ENSMUSG00000003283	44
ENSMUSG00000036186	1441
ENSMUSG00000061171	189
ENSMUSG00000049044	8295
ENSMUSG00000000359	25
ENSMUSG00000026787	5663
ENSMUSG00000027411	2135
ENSMUSG00000017009	3037
ENSMUSG00000068647	0
ENSMUSG00000027255	959
ENSMUSG00000036890	783
ENSMUSG00000089756	4
ENSMUSG00000017412	18403
ENSMUSG00000017707	12375
ENSMUSG00000004105	232
ENSMUSG00000027422	2086
ENSMUSG00000027479	3824
ENSMUSG00000035268	355
ENSMUSG00000064289	1585
ENSMUSG00000027082	201
ENSMUSG00000089917	918
ENSMUSG00000027472	1575
ENSMUSG00000027323	121
ENSMUSG00000045392	28
ENSMUSG00000075284	540
ENSMUSG00000038740	3327
ENSMUSG00000090100	6386
ENSMUSG00000025781	9258
ENSMUSG00000017999	926
ENSMUSG00000027080	559
ENSMUSG00000051373	797
ENSMUSG00000027466	2745
ENSMUSG00000017679	1547
ENSMUSG00000059205	1
ENSMUSG00000027167	742
ENSMUSG00000017740	13975
ENSMUSG00000075066	0
ENSMUSG00000042410	2283
ENSMUSG00000026740	1264
ENSMUSG00000027637	671
ENSMUSG00000033156	0
ENSMUSG00000063364	389
ENSMUSG00000038765	49
ENSMUSG00000027395	931
ENSMUSG00000027523	38285
ENSMUSG00000037754	6905
ENSMUSG00000017667	1105
ENSMUSG00000026821	3794
ENSMUSG00000027433	2426
ENSMUSG00000027405	2680
ENSMUSG00000036587	3
ENSMUSG00000017929	1816
ENSMUSG00000005506	9633
ENSMUSG00000026679	62
ENSMUSG00000070495	0
ENSMUSG00000038848	3198
ENSMUSG00000042604	206
ENSMUSG00000034683	14
ENSMUSG00000027519	2241
ENSMUSG00000074593	0
ENSMUSG00000039943	11955
ENSMUSG00000026926	2394
ENSMUSG00000026944	14515
ENSMUSG00000026817	3393
ENSMUSG00000027551	419
ENSMUSG00000033411	2508
ENSMUSG00000027331	48
ENSMUSG00000027569	1024
ENSMUSG00000016024	382
ENSMUSG00000048482	1128
ENSMUSG00000026797	36322
ENSMUSG00000027470	5
ENSMUSG00000027219	4
ENSMUSG00000047617	1587
ENSMUSG00000039001	2391
ENSMUSG00000026984	0
ENSMUSG00000002102	4655
ENSMUSG00000038369	3108
ENSMUSG00000029419	8393
ENSMUSG00000067847	413
ENSMUSG00000015087	5056
ENSMUSG00000014353	2497
ENSMUSG00000027009	488
ENSMUSG00000027646	1600
ENSMUSG00000038696	1447
ENSMUSG00000026971	13
ENSMUSG00000016458	1
ENSMUSG00000027221	942
ENSMUSG00000027286	1016
ENSMUSG00000027067	4123
ENSMUSG00000027242	344
ENSMUSG00000078880	3
ENSMUSG00000039262	10133
ENSMUSG00000033096	2275
ENSMUSG00000047909	1471
ENSMUSG00000049401	1532
ENSMUSG00000027314	84
ENSMUSG00000027305	910
ENSMUSG00000026655	7087
ENSMUSG00000061311	95
ENSMUSG00000017737	78
ENSMUSG00000078935	0
ENSMUSG00000063235	728
ENSMUSG00000026866	5
ENSMUSG00000027641	265
ENSMUSG00000042821	12
ENSMUSG00000026849	796
ENSMUSG00000034278	218
ENSMUSG00000009216	537
ENSMUSG00000027560	197
ENSMUSG00000027547	2
ENSMUSG00000074812	1
ENSMUSG00000027570	1591
ENSMUSG00000046804	0
ENSMUSG00000004085	409
ENSMUSG00000035829	560
ENSMUSG00000056544	0
ENSMUSG00000017144	623
ENSMUSG00000017670	7256
ENSMUSG00000027245	130
ENSMUSG00000051154	1341
ENSMUSG00000027194	2206
ENSMUSG00000046971	3
ENSMUSG00000050558	38
ENSMUSG00000003660	5213
ENSMUSG00000027073	12
ENSMUSG00000052533	546
ENSMUSG00000026986	605
ENSMUSG00000079037	18602
ENSMUSG00000039983	442
ENSMUSG00000036040	49
ENSMUSG00000070883	137
ENSMUSG00000026669	33
ENSMUSG00000026961	21
ENSMUSG00000041997	2016
ENSMUSG00000078887	13
ENSMUSG00000068130	292
ENSMUSG00000075040	360
ENSMUSG00000037843	954
ENSMUSG00000002733	1849
ENSMUSG00000026768	80
ENSMUSG00000026824	4595
ENSMUSG00000032679	388
ENSMUSG00000055177	22
ENSMUSG00000000392	108
ENSMUSG00000017767	4
ENSMUSG00000023393	15
ENSMUSG00000027230	170
ENSMUSG00000005802	3415
ENSMUSG00000026807	35
ENSMUSG00000016998	0
ENSMUSG00000027387	453
ENSMUSG00000027338	2
ENSMUSG00000027099	1489
ENSMUSG00000026828	9
ENSMUSG00000050700	265
ENSMUSG00000035778	120
ENSMUSG00000028640	2
ENSMUSG00000026770	7
ENSMUSG00000027175	1169
ENSMUSG00000023206	110
ENSMUSG00000026811	3484
ENSMUSG00000079324	0
ENSMUSG00000002111	44
ENSMUSG00000027010	4874
ENSMUSG00000016933	2709
ENSMUSG00000042064	6
ENSMUSG00000068394	433
ENSMUSG00000048388	7177
ENSMUSG00000027184	11230
ENSMUSG00000043727	2
ENSMUSG00000027276	248
ENSMUSG00000049149	0
ENSMUSG00000074519	2025
ENSMUSG00000075316	243
ENSMUSG00000046020	1033
ENSMUSG00000027380	5
ENSMUSG00000026870	37
ENSMUSG00000070708	4
ENSMUSG00000075304	101
ENSMUSG00000023572	3497
ENSMUSG00000057182	542
ENSMUSG00000074797	1255
ENSMUSG00000027581	15842
ENSMUSG00000074652	316
ENSMUSG00000090077	7
ENSMUSG00000040272	192
ENSMUSG00000027469	94
ENSMUSG00000027678	1414
ENSMUSG00000027620	13552
ENSMUSG00000059555	121
ENSMUSG00000074570	5
ENSMUSG00000040812	425
ENSMUSG00000044991	468
ENSMUSG00000027107	7
ENSMUSG00000051396	294
ENSMUSG00000004113	1895
ENSMUSG00000027661	81
ENSMUSG00000026749	815
ENSMUSG00000027160	418
ENSMUSG00000017897	201
ENSMUSG00000074623	0
ENSMUSG00000027327	843
ENSMUSG00000079442	2500
ENSMUSG00000015776	1241
ENSMUSG00000019715	2570
ENSMUSG00000074656	3163
ENSMUSG00000058835	4075
ENSMUSG00000096703	0
ENSMUSG00000027502	1998
ENSMUSG00000027239	741
ENSMUSG00000068115	390
ENSMUSG00000005102	1328
ENSMUSG00000108976	46
ENSMUSG00000090093	510
ENSMUSG00000027613	963
ENSMUSG00000070866	701
ENSMUSG00000026924	2870
ENSMUSG00000027318	33
ENSMUSG00000027635	166
ENSMUSG00000027435	320
ENSMUSG00000025780	2546
ENSMUSG00000015846	942
ENSMUSG00000041911	3
ENSMUSG00000047907	433
ENSMUSG00000036352	1724
ENSMUSG00000068009	6
ENSMUSG00000068615	400
ENSMUSG00000047841	3
ENSMUSG00000039844	4191
ENSMUSG00000079056	1956
ENSMUSG00000013523	5175
ENSMUSG00000037703	2290
ENSMUSG00000051319	701
ENSMUSG00000014361	959
ENSMUSG00000027379	17
ENSMUSG00000045684	3
ENSMUSG00000026930	4076
ENSMUSG00000074796	18
ENSMUSG00000079466	0
ENSMUSG00000027187	2036
ENSMUSG00000075081	0
ENSMUSG00000059173	318
ENSMUSG00000025816	1395
ENSMUSG00000109528	0
ENSMUSG00000040310	74
ENSMUSG00000015488	1314
ENSMUSG00000026896	306
ENSMUSG00000009214	1
ENSMUSG00000079009	6
ENSMUSG00000036053	2682
ENSMUSG00000055371	1020
ENSMUSG00000017007	4
ENSMUSG00000014077	5331
ENSMUSG00000015647	388
ENSMUSG00000056824	0
ENSMUSG00000027273	65423
ENSMUSG00000033256	5115
ENSMUSG00000042369	1441
ENSMUSG00000042670	410
ENSMUSG00000027247	1378
ENSMUSG00000045624	1496
ENSMUSG00000054766	5464
ENSMUSG00000075467	884
ENSMUSG00000027424	333
ENSMUSG00000027656	18
ENSMUSG00000050468	0
ENSMUSG00000037262	612
ENSMUSG00000026644	8
ENSMUSG00000017300	0
ENSMUSG00000027344	21
ENSMUSG00000027071	49
ENSMUSG00000063145	518
ENSMUSG00000026672	1097
ENSMUSG00000062061	1
ENSMUSG00000027313	134
ENSMUSG00000038180	92
ENSMUSG00000016386	673
ENSMUSG00000050556	1460
ENSMUSG00000027359	200
ENSMUSG00000027489	806
ENSMUSG00000027202	12
ENSMUSG00000048327	18
ENSMUSG00000062272	1
ENSMUSG00000008999	237
ENSMUSG00000026963	24
ENSMUSG00000007659	4321
ENSMUSG00000039069	549
ENSMUSG00000059625	0
ENSMUSG00000039205	1342
ENSMUSG00000039254	656
ENSMUSG00000003662	1040
ENSMUSG00000063275	338
ENSMUSG00000015787	1
ENSMUSG00000026937	0
ENSMUSG00000039648	815
ENSMUSG00000027510	96
ENSMUSG00000057738	51522
ENSMUSG00000026873	44
ENSMUSG00000034226	160
ENSMUSG00000032841	518
ENSMUSG00000034075	2737
ENSMUSG00000026718	2936
ENSMUSG00000027104	3695
ENSMUSG00000009566	164
ENSMUSG00000034723	10945
ENSMUSG00000033213	11
ENSMUSG00000040549	10848
ENSMUSG00000036752	6457
ENSMUSG00000078875	4
ENSMUSG00000027544	832
ENSMUSG00000036646	2279
ENSMUSG00000075065	0
ENSMUSG00000040164	55
ENSMUSG00000068129	4
ENSMUSG00000095648	10
ENSMUSG00000026766	1532
ENSMUSG00000074968	2182
ENSMUSG00000027022	0
ENSMUSG00000026668	188
ENSMUSG00000027173	104
ENSMUSG00000027364	16
ENSMUSG00000036850	1371
ENSMUSG00000001998	1066
ENSMUSG00000082882	0
ENSMUSG00000005233	13
ENSMUSG00000060131	7
ENSMUSG00000068742	3910
ENSMUSG00000034906	41
ENSMUSG00000038085	124
ENSMUSG00000075205	0
ENSMUSG00000039826	766
ENSMUSG00000095362	2427
ENSMUSG00000027133	808
ENSMUSG00000026751	0
ENSMUSG00000042662	865
ENSMUSG00000050714	940
ENSMUSG00000026791	1003
ENSMUSG00000034701	12769
ENSMUSG00000009555	1872
ENSMUSG00000027445	0
ENSMUSG00000050199	2475
ENSMUSG00000041777	660
ENSMUSG00000070529	0
ENSMUSG00000075164	0
ENSMUSG00000026851	2835
ENSMUSG00000032715	32
ENSMUSG00000078878	791
ENSMUSG00000041975	494
ENSMUSG00000027162	6427
ENSMUSG00000050211	262
ENSMUSG00000068040	3261
ENSMUSG00000026837	1094
ENSMUSG00000027580	313
ENSMUSG00000050373	479
ENSMUSG00000027386	177
ENSMUSG00000023330	251
ENSMUSG00000032864	0
ENSMUSG00000115423	0
ENSMUSG00000078889	39
ENSMUSG00000109865	1559
ENSMUSG00000005804	541
ENSMUSG00000075376	4658
ENSMUSG00000045503	924
ENSMUSG00000034154	1727
ENSMUSG00000037143	53
ENSMUSG00000041966	771
ENSMUSG00000074607	468
ENSMUSG00000036202	10068
ENSMUSG00000036770	1
ENSMUSG00000075415	12038
ENSMUSG00000017760	1541
ENSMUSG00000047363	34
ENSMUSG00000074582	3335
ENSMUSG00000070530	0
ENSMUSG00000026815	0
ENSMUSG00000044916	141
ENSMUSG00000059842	277
ENSMUSG00000078867	269
ENSMUSG00000042359	4493
ENSMUSG00000040434	25
ENSMUSG00000057914	2039
ENSMUSG00000047250	265
ENSMUSG00000078866	827
ENSMUSG00000002731	893
ENSMUSG00000023391	1
ENSMUSG00000027514	26
ENSMUSG00000041660	593
ENSMUSG00000037259	8063
ENSMUSG00000035238	14
ENSMUSG00000060227	2747
ENSMUSG00000038914	3727
ENSMUSG00000026981	0
ENSMUSG00000072980	13
ENSMUSG00000040152	364
ENSMUSG00000027509	1195
ENSMUSG00000075318	13615
ENSMUSG00000056941	775
ENSMUSG00000101918	1
ENSMUSG00000070953	691
ENSMUSG00000049692	20
ENSMUSG00000027198	1249
ENSMUSG00000068290	2106
ENSMUSG00000046110	0
ENSMUSG00000026648	275
ENSMUSG00000038844	649
ENSMUSG00000078861	1099
ENSMUSG00000027584	954
ENSMUSG00000050043	6057
ENSMUSG00000027225	0
ENSMUSG00000038705	1130
ENSMUSG00000027300	399
ENSMUSG00000038324	6655
ENSMUSG00000027353	293
ENSMUSG00000101480	0
ENSMUSG00000026825	32349
ENSMUSG00000027189	9856
ENSMUSG00000026842	1844
ENSMUSG00000074529	31
ENSMUSG00000027401	3
ENSMUSG00000053916	81
ENSMUSG00000005883	23
ENSMUSG00000017943	2111
ENSMUSG00000035168	3494
ENSMUSG00000055485	7999
ENSMUSG00000066798	794
ENSMUSG00000056486	4680
ENSMUSG00000062098	16976
ENSMUSG00000006494	923
ENSMUSG00000055612	23
ENSMUSG00000026809	7
ENSMUSG00000027376	182
ENSMUSG00000074771	46
ENSMUSG00000002107	8016
ENSMUSG00000012350	7
ENSMUSG00000027589	6429
ENSMUSG00000026933	4140
ENSMUSG00000076434	17
ENSMUSG00000027109	3746
ENSMUSG00000039108	3012
ENSMUSG00000026932	7721
ENSMUSG00000027377	28
ENSMUSG00000036833	674
ENSMUSG00000048486	1506
